Article Titles,"Tech industry braces for Trump's visa reform - Feb. 5, 2017 ",Putting the 'active' in activism: How to get kids to get involved  - CNN.com,"Inside the quirky world of Snapchat - Feb. 3, 2017 ",Trump's talk puts GOP in a jam - CNNPolitics.com,Women rush to get IUDs because of Trump - CNN.com,"Intel CEO touts $7 billion factory investment in Trump meeting - Feb. 8, 2017 ",US surgeons remove rare facial tumor from Brazilian girl - CNN.com,"Ooniprobe app helps people track internet censorship - Feb. 8, 2017 ",Britain's navy keeps eye on Russia's 'ship of shame' - CNN.com,"Article 50: UK's path to Brexit, explained - CNN.com",Trump says he'll send in feds if Chicago doesn't fix 'carnage' - CNNPolitics.com,Theresa May to visit Trump in Washington - CNN.com,El Chapo Fast Facts - CNN.com,"Sheryl Sandberg gives $1 million to Planned Parenthood - Feb. 1, 2017 ",Brexit bill introduced to parliament - CNN.com,"Twitter tries new measures in crackdown on harassment - Feb. 7, 2017 ",Man uses Facebook to find woman who saved his life - CNN.com,PLO on possible US Embassy move: Group will revoke Israel recognition - CNNPolitics.com,Boxer battles for title as his father battles cancer - CNN.com,"You're more likely to catch flu after a cold snap, study says - CNN.com","Mikey Dickerson fixed Healthcare.gov. That was just the beginning - Jan. 17, 2017 ","Pinterest's new 'Lens' IDs objects and helps you buy them - Feb. 8, 2017 ",Abortion laws around the globe - CNN.com,"Facebook doubles down on bereavement leave - Feb. 7, 2017 ",Doomsday Clock: Humanity is edging closer to its end  - CNN.com,Dallas school district investigating clip of staff shooting water gun at Trump picture - CNNPolitics.com,Wild supercows return to Europe  - CNN.com,5 reasons why some Nebraskans hate Obamacare - CNN.com,Quitting smoking is the hardest resolution to keep - CNN.com,"Microsoft unveils a new (and hopefully not racist) chat bot - Dec. 13, 2016 ",Trump calls Chelsea Manning 'ungrateful TRAITOR' after Obama criticism - CNNPolitics.com,"I rented a guy's $145,000 Tesla Model X - Feb. 11, 2017 ",State Department officials asked to leave by Trump administration - CNNPolitics.com,What life was like for a medieval leper - CNN.com,"Elon Musk says he's 'doing good' on Trump's advisory council - Feb. 4, 2017 ",Greece won't extradite 8 Turkish military officers - CNN.com,What Finland's plan to be tobacco-free can teach the world - CNN.com,Can burnt toast and roasted potatoes cause cancer? - CNN.com,"Trump: 'Had we taken the oil, you wouldn't have ISIS' - CNNPolitics.com","Elon Musk hopes to bring Tesla to India 'this year' - Feb. 8, 2017 ",These twin baby girls have different skin colors  - CNN.com,"Twitter stock tanks 10% on disappointing sales - Feb. 9, 2017 ",Melania Trump close to announcing core staff - CNNPolitics.com,Trump's TPP withdrawal: 5 things to know - CNNPolitics.com,How Facebook actually isolates us  - CNN.com,"State politics are the next battleground -- and tracking them just got easier - Feb. 7, 2017 ",Obama's advice to Theresa May: Befriend Donald Trump - CNNPolitics.com,"How online resources are fueling the Trump resistance - Feb. 9, 2017 ","Your car's data may soon be more valuable than the car itself - Feb. 7, 2017 ",Pakistan Fast Facts - CNN.com,"More than 100 companies join legal fight against Trump travel ban - Feb. 5, 2017 ",Gina Miller: Chief Brexit claimant hopes court ruling ends abuse - CNN.com,"'We are entrepreneurs, professors, scientists, artists' - Jan. 29, 2017 ",Crash dummies are getting 'supersized' to resemble obese drivers - Video - Tech,Becky Anderson on her heroes: Her fellow journalists - CNN.com,Jack Dorsey: 'We benefit from immigration' - Video - Tech,"Netflix wants in on toy and licensed merchandise business - Feb. 8, 2017 ",Cervical cancer death rates are much higher than thought - CNN.com,Lebanon Fast Facts - CNN.com,China's lack of sex education is putting millions of young people at risk - CNN.com,"Robot makes money off Trump's tweets and donates it to the ASPCA - Feb. 6, 2017 ","FedEx's new service takes aim at Amazon - Feb. 7, 2017 ",Trump to move forward with voter fraud probe - CNNPolitics.com,Libya Fast Facts - CNN.com,"Donald Trump: Torture ""absolutely works"" -- but does it? - CNNPolitics.com",Breaking the cycle of pleasure and guilt - CNN.com,Oil and Gasoline Fast Facts - CNN.com,The week in 29 photos,Trump floats 20% tax on Mexican imports to pay for wall - CNNPolitics.com,15 of the world's happiest places - CNN.com,Donald Trump is doing exactly what he said - CNNPolitics.com,Every order Trump has signed and what his actions mean - CNNPolitics.com,11 everyday items you should stop using now ,"Andrew Puzder in 2015 discussing Trump: GOP can't be 'bigoted, anti-woman, anti-immigrant party' - CNNPolitics.com",Dalai Lama's guide to the next four years - CNN.com,The week in 25 photos,The week in politics,"World's largest Indoor vertical farm to produce greens without sun, soil or water - CNN.com",'Automated dermatologist' detects skin cancer with expert accuracy - CNN.com,"Awaiting transplant, mom lives 6 days without lungs - CNN.com",Cuba Fast Facts - CNN.com,The 6 most scientifically valid methods to quit smoking - CNN.com,Live coverage: President Trump's first week - CNNPolitics.com,This is not your typical 'Make America Great Again' ad - CNNPolitics.com,People we've lost in 2017,"Italy avalanche: Hotel search ends with 29 dead, 11 rescued - CNN.com",Kids say the darndest things about being president  - CNN.com,Trump tells Hill GOP: Meeting Mexican president 'fruitless' - CNNPolitics.com,What 'Split' gets wrong about dissociative identity disorder - CNN.com,A front-row seat to Trump's rise - CNNPolitics.com,Where Trump support and Obamacare use soar - CNN.com,"Washington state mumps outbreak: 278 cases, 5 counties - CNN.com",'Fast radio burst' tracked to a dwarf galaxy 3 billion light-years away - CNN.com,E-cigarettes: Where do we stand?  - CNN.com,GOP congressional leaders rule out torture - CNNPolitics.com,"Building Trump's wall: For Texans, it's complicated - CNNPolitics.com",Mexican president cancels meeting with Trump - CNNPolitics.com,Study: 30% of kids have two or more sugary drinks a day - CNN.com,Central African Republic Fast Facts - CNN.com,South Sudan Fast Facts - CNN.com
"Tech industry braces for Trump's visa reform - Feb. 5, 2017 ",1,0.916666667,0.909090909,0.846153846,0.846153846,0.833333333,0.833333333,0.833333333,0.785714286,0.785714286,0.769230769,0.769230769,0.769230769,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.727272727,0.727272727,0.727272727,0.727272727,0.727272727,0.714285714,0.714285714,0.714285714,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.6875,0.6875,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.642857143,0.642857143,0.636363636,0.636363636,0.636363636,0.636363636,0.636363636,0.625,0.625,0.625,0.615384615,0.615384615,0.615384615,0.611111111,0.6,0.6,0.6,0.588235294,0.588235294,0.588235294,0.583333333,0.578947368,0.571428571,0.571428571,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.555555556,0.555555556,0.545454545,0.545454545,0.538461538,0.529411765,0.529411765,0.523809524,0.523809524,0.5,0.5,0.5,0.47826087,0.47826087,0.454545455,0.423076923,0.421052632,0.407407407,0.379310345,0.379310345
Article Titles,"Intel CEO touts $7 billion factory investment in Trump meeting - Feb. 8, 2017 ","Twitter tries new measures in crackdown on harassment - Feb. 7, 2017 ",Boxer battles for title as his father battles cancer - CNN.com,"Inside the quirky world of Snapchat - Feb. 3, 2017 ","Tech industry braces for Trump's visa reform - Feb. 5, 2017 ",US surgeons remove rare facial tumor from Brazilian girl - CNN.com,State Department officials asked to leave by Trump administration - CNNPolitics.com,"Ooniprobe app helps people track internet censorship - Feb. 8, 2017 ","Trump: 'Had we taken the oil, you wouldn't have ISIS' - CNNPolitics.com","Article 50: UK's path to Brexit, explained - CNN.com","How online resources are fueling the Trump resistance - Feb. 9, 2017 ",Putting the 'active' in activism: How to get kids to get involved  - CNN.com,"More than 100 companies join legal fight against Trump travel ban - Feb. 5, 2017 ",El Chapo Fast Facts - CNN.com,"Sheryl Sandberg gives $1 million to Planned Parenthood - Feb. 1, 2017 ",Brexit bill introduced to parliament - CNN.com,Man uses Facebook to find woman who saved his life - CNN.com,"You're more likely to catch flu after a cold snap, study says - CNN.com","Mikey Dickerson fixed Healthcare.gov. That was just the beginning - Jan. 17, 2017 ",Abortion laws around the globe - CNN.com,"Facebook doubles down on bereavement leave - Feb. 7, 2017 ",Doomsday Clock: Humanity is edging closer to its end  - CNN.com,Dallas school district investigating clip of staff shooting water gun at Trump picture - CNNPolitics.com,Trump's talk puts GOP in a jam - CNNPolitics.com,Women rush to get IUDs because of Trump - CNN.com,"Microsoft unveils a new (and hopefully not racist) chat bot - Dec. 13, 2016 ",Trump calls Chelsea Manning 'ungrateful TRAITOR' after Obama criticism - CNNPolitics.com,What life was like for a medieval leper - CNN.com,"Elon Musk says he's 'doing good' on Trump's advisory council - Feb. 4, 2017 ",Greece won't extradite 8 Turkish military officers - CNN.com,"Andrew Puzder in 2015 discussing Trump: GOP can't be 'bigoted, anti-woman, anti-immigrant party' - CNNPolitics.com",Can burnt toast and roasted potatoes cause cancer? - CNN.com,Trump floats 20% tax on Mexican imports to pay for wall - CNNPolitics.com,"Elon Musk hopes to bring Tesla to India 'this year' - Feb. 8, 2017 ",These twin baby girls have different skin colors  - CNN.com,Britain's navy keeps eye on Russia's 'ship of shame' - CNN.com,Melania Trump close to announcing core staff - CNNPolitics.com,How Facebook actually isolates us  - CNN.com,"State politics are the next battleground -- and tracking them just got easier - Feb. 7, 2017 ",Dalai Lama's guide to the next four years - CNN.com,Obama's advice to Theresa May: Befriend Donald Trump - CNNPolitics.com,Pakistan Fast Facts - CNN.com,Cuba Fast Facts - CNN.com,Trump says he'll send in feds if Chicago doesn't fix 'carnage' - CNNPolitics.com,Theresa May to visit Trump in Washington - CNN.com,Gina Miller: Chief Brexit claimant hopes court ruling ends abuse - CNN.com,"'We are entrepreneurs, professors, scientists, artists' - Jan. 29, 2017 ",Crash dummies are getting 'supersized' to resemble obese drivers - Video - Tech,Becky Anderson on her heroes: Her fellow journalists - CNN.com,Jack Dorsey: 'We benefit from immigration' - Video - Tech,"Netflix wants in on toy and licensed merchandise business - Feb. 8, 2017 ","Italy avalanche: Hotel search ends with 29 dead, 11 rescued - CNN.com",Lebanon Fast Facts - CNN.com,China's lack of sex education is putting millions of young people at risk - CNN.com,Kids say the darndest things about being president  - CNN.com,"Robot makes money off Trump's tweets and donates it to the ASPCA - Feb. 6, 2017 ",PLO on possible US Embassy move: Group will revoke Israel recognition - CNNPolitics.com,"FedEx's new service takes aim at Amazon - Feb. 7, 2017 ",Libya Fast Facts - CNN.com,"Donald Trump: Torture ""absolutely works"" -- but does it? - CNNPolitics.com",Breaking the cycle of pleasure and guilt - CNN.com,Wild supercows return to Europe  - CNN.com,Oil and Gasoline Fast Facts - CNN.com,5 reasons why some Nebraskans hate Obamacare - CNN.com,Quitting smoking is the hardest resolution to keep - CNN.com,What Finland's plan to be tobacco-free can teach the world - CNN.com,15 of the world's happiest places - CNN.com,"Pinterest's new 'Lens' IDs objects and helps you buy them - Feb. 8, 2017 ",Donald Trump is doing exactly what he said - CNNPolitics.com,Every order Trump has signed and what his actions mean - CNNPolitics.com,Where Trump support and Obamacare use soar - CNN.com,11 everyday items you should stop using now ,"I rented a guy's $145,000 Tesla Model X - Feb. 11, 2017 ",Trump's TPP withdrawal: 5 things to know - CNNPolitics.com,The week in 25 photos,'Automated dermatologist' detects skin cancer with expert accuracy - CNN.com,"Your car's data may soon be more valuable than the car itself - Feb. 7, 2017 ","Awaiting transplant, mom lives 6 days without lungs - CNN.com",The 6 most scientifically valid methods to quit smoking - CNN.com,Live coverage: President Trump's first week - CNNPolitics.com,This is not your typical 'Make America Great Again' ad - CNNPolitics.com,"Twitter stock tanks 10% on disappointing sales - Feb. 9, 2017 ",People we've lost in 2017,Cervical cancer death rates are much higher than thought - CNN.com,Trump tells Hill GOP: Meeting Mexican president 'fruitless' - CNNPolitics.com,The week in 29 photos,A front-row seat to Trump's rise - CNNPolitics.com,"Washington state mumps outbreak: 278 cases, 5 counties - CNN.com",Trump to move forward with voter fraud probe - CNNPolitics.com,'Fast radio burst' tracked to a dwarf galaxy 3 billion light-years away - CNN.com,The week in politics,"World's largest Indoor vertical farm to produce greens without sun, soil or water - CNN.com",What 'Split' gets wrong about dissociative identity disorder - CNN.com,GOP congressional leaders rule out torture - CNNPolitics.com,"Building Trump's wall: For Texans, it's complicated - CNNPolitics.com",Mexican president cancels meeting with Trump - CNNPolitics.com,E-cigarettes: Where do we stand?  - CNN.com,Study: 30% of kids have two or more sugary drinks a day - CNN.com,Central African Republic Fast Facts - CNN.com,South Sudan Fast Facts - CNN.com
"Intel CEO touts $7 billion factory investment in Trump meeting - Feb. 8, 2017 ",1,0.909090909,0.909090909,0.909090909,0.833333333,0.833333333,0.833333333,0.833333333,0.818181818,0.785714286,0.785714286,0.769230769,0.769230769,0.769230769,0.75,0.75,0.75,0.75,0.75,0.727272727,0.727272727,0.727272727,0.727272727,0.714285714,0.714285714,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.692307692,0.6875,0.6875,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.647058824,0.642857143,0.642857143,0.642857143,0.636363636,0.636363636,0.636363636,0.636363636,0.636363636,0.625,0.625,0.625,0.625,0.615384615,0.615384615,0.615384615,0.611111111,0.6,0.6,0.6,0.6,0.6,0.6,0.588235294,0.588235294,0.583333333,0.583333333,0.578947368,0.578947368,0.571428571,0.571428571,0.5625,0.5625,0.5625,0.5625,0.5625,0.555555556,0.545454545,0.545454545,0.538461538,0.538461538,0.529411765,0.523809524,0.5,0.5,0.5,0.5,0.47826087,0.470588235,0.470588235,0.454545455,0.454545455,0.423076923,0.421052632,0.416666667,0.407407407,0.379310345,0.379310345
Article Titles,Libya Fast Facts - CNN.com,'Fast radio burst' tracked to a dwarf galaxy 3 billion light-years away - CNN.com,"Article 50: UK's path to Brexit, explained - CNN.com",The 6 most scientifically valid methods to quit smoking - CNN.com,Kids say the darndest things about being president  - CNN.com,Women rush to get IUDs because of Trump - CNN.com,Can burnt toast and roasted potatoes cause cancer? - CNN.com,Britain's navy keeps eye on Russia's 'ship of shame' - CNN.com,Dalai Lama's guide to the next four years - CNN.com,"How online resources are fueling the Trump resistance - Feb. 9, 2017 ",Where Trump support and Obamacare use soar - CNN.com,Putting the 'active' in activism: How to get kids to get involved  - CNN.com,Cuba Fast Facts - CNN.com,Theresa May to visit Trump in Washington - CNN.com,"More than 100 companies join legal fight against Trump travel ban - Feb. 5, 2017 ",Gina Miller: Chief Brexit claimant hopes court ruling ends abuse - CNN.com,China's lack of sex education is putting millions of young people at risk - CNN.com,Trump's talk puts GOP in a jam - CNNPolitics.com,Wild supercows return to Europe  - CNN.com,Oil and Gasoline Fast Facts - CNN.com,5 reasons why some Nebraskans hate Obamacare - CNN.com,Quitting smoking is the hardest resolution to keep - CNN.com,"Building Trump's wall: For Texans, it's complicated - CNNPolitics.com",Trump tells Hill GOP: Meeting Mexican president 'fruitless' - CNNPolitics.com,What 'Split' gets wrong about dissociative identity disorder - CNN.com,What Finland's plan to be tobacco-free can teach the world - CNN.com,"Tech industry braces for Trump's visa reform - Feb. 5, 2017 ","Intel CEO touts $7 billion factory investment in Trump meeting - Feb. 8, 2017 ",11 everyday items you should stop using now ,"I rented a guy's $145,000 Tesla Model X - Feb. 11, 2017 ",US surgeons remove rare facial tumor from Brazilian girl - CNN.com,State Department officials asked to leave by Trump administration - CNNPolitics.com,Greece won't extradite 8 Turkish military officers - CNN.com,"Ooniprobe app helps people track internet censorship - Feb. 8, 2017 ",Every order Trump has signed and what his actions mean - CNNPolitics.com,Study: 30% of kids have two or more sugary drinks a day - CNN.com,Trump's TPP withdrawal: 5 things to know - CNNPolitics.com,"World's largest Indoor vertical farm to produce greens without sun, soil or water - CNN.com",Pakistan Fast Facts - CNN.com,Trump says he'll send in feds if Chicago doesn't fix 'carnage' - CNNPolitics.com,El Chapo Fast Facts - CNN.com,E-cigarettes: Where do we stand?  - CNN.com,Cervical cancer death rates are much higher than thought - CNN.com,Lebanon Fast Facts - CNN.com,"Sheryl Sandberg gives $1 million to Planned Parenthood - Feb. 1, 2017 ",Brexit bill introduced to parliament - CNN.com,A front-row seat to Trump's rise - CNNPolitics.com,"Twitter tries new measures in crackdown on harassment - Feb. 7, 2017 ",Man uses Facebook to find woman who saved his life - CNN.com,PLO on possible US Embassy move: Group will revoke Israel recognition - CNNPolitics.com,Boxer battles for title as his father battles cancer - CNN.com,"Inside the quirky world of Snapchat - Feb. 3, 2017 ","Donald Trump: Torture ""absolutely works"" -- but does it? - CNNPolitics.com",Breaking the cycle of pleasure and guilt - CNN.com,"Washington state mumps outbreak: 278 cases, 5 counties - CNN.com",15 of the world's happiest places - CNN.com,Mexican president cancels meeting with Trump - CNNPolitics.com,"Microsoft unveils a new (and hopefully not racist) chat bot - Dec. 13, 2016 ",What life was like for a medieval leper - CNN.com,"Elon Musk says he's 'doing good' on Trump's advisory council - Feb. 4, 2017 ","Andrew Puzder in 2015 discussing Trump: GOP can't be 'bigoted, anti-woman, anti-immigrant party' - CNNPolitics.com",'Automated dermatologist' detects skin cancer with expert accuracy - CNN.com,"Your car's data may soon be more valuable than the car itself - Feb. 7, 2017 ","Awaiting transplant, mom lives 6 days without lungs - CNN.com",South Sudan Fast Facts - CNN.com,"Trump: 'Had we taken the oil, you wouldn't have ISIS' - CNNPolitics.com","Elon Musk hopes to bring Tesla to India 'this year' - Feb. 8, 2017 ",These twin baby girls have different skin colors  - CNN.com,"Italy avalanche: Hotel search ends with 29 dead, 11 rescued - CNN.com",Melania Trump close to announcing core staff - CNNPolitics.com,How Facebook actually isolates us  - CNN.com,"State politics are the next battleground -- and tracking them just got easier - Feb. 7, 2017 ",Obama's advice to Theresa May: Befriend Donald Trump - CNNPolitics.com,People we've lost in 2017,The week in 29 photos,Trump floats 20% tax on Mexican imports to pay for wall - CNNPolitics.com,"Robot makes money off Trump's tweets and donates it to the ASPCA - Feb. 6, 2017 ","You're more likely to catch flu after a cold snap, study says - CNN.com","Mikey Dickerson fixed Healthcare.gov. That was just the beginning - Jan. 17, 2017 ",Trump to move forward with voter fraud probe - CNNPolitics.com,The week in politics,Trump calls Chelsea Manning 'ungrateful TRAITOR' after Obama criticism - CNNPolitics.com,"Pinterest's new 'Lens' IDs objects and helps you buy them - Feb. 8, 2017 ",Donald Trump is doing exactly what he said - CNNPolitics.com,Abortion laws around the globe - CNN.com,"Facebook doubles down on bereavement leave - Feb. 7, 2017 ",Doomsday Clock: Humanity is edging closer to its end  - CNN.com,Dallas school district investigating clip of staff shooting water gun at Trump picture - CNNPolitics.com,Central African Republic Fast Facts - CNN.com,"Twitter stock tanks 10% on disappointing sales - Feb. 9, 2017 ","FedEx's new service takes aim at Amazon - Feb. 7, 2017 ",The week in 25 photos,"'We are entrepreneurs, professors, scientists, artists' - Jan. 29, 2017 ",Crash dummies are getting 'supersized' to resemble obese drivers - Video - Tech,Becky Anderson on her heroes: Her fellow journalists - CNN.com,Jack Dorsey: 'We benefit from immigration' - Video - Tech,"Netflix wants in on toy and licensed merchandise business - Feb. 8, 2017 ",Live coverage: President Trump's first week - CNNPolitics.com,This is not your typical 'Make America Great Again' ad - CNNPolitics.com,GOP congressional leaders rule out torture - CNNPolitics.com
Libya Fast Facts - CNN.com,1,0.782608696,0.777777778,0.75,0.736842105,0.722222222,0.7,0.684210526,0.684210526,0.684210526,0.681818182,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.65,0.631578947,0.631578947,0.631578947,0.631578947,0.631578947,0.62962963,0.625,0.625,0.619047619,0.611111111,0.611111111,0.611111111,0.611111111,0.611111111,0.611111111,0.611111111,0.611111111,0.608695652,0.607142857,0.6,0.6,0.6,0.578947368,0.578947368,0.576923077,0.571428571,0.571428571,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.55,0.55,0.55,0.545454545,0.545454545,0.526315789,0.526315789,0.526315789,0.526315789,0.523809524,0.523809524,0.523809524,0.516129032,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47826087,0.47826087,0.473684211,0.473684211,0.473684211,0.473684211,0.454545455,0.45,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.424242424,0.421052632,0.4,0.391304348,0.388888889,0.388888889,0.388888889,0.388888889,0.388888889,0.333333333,0.333333333,0.277777778
Article Titles,Cervical cancer death rates are much higher than thought - CNN.com,Wild supercows return to Europe  - CNN.com,"I rented a guy's $145,000 Tesla Model X - Feb. 11, 2017 ",Can burnt toast and roasted potatoes cause cancer? - CNN.com,Trump says he'll send in feds if Chicago doesn't fix 'carnage' - CNNPolitics.com,Theresa May to visit Trump in Washington - CNN.com,Gina Miller: Chief Brexit claimant hopes court ruling ends abuse - CNN.com,"Sheryl Sandberg gives $1 million to Planned Parenthood - Feb. 1, 2017 ",Trump's talk puts GOP in a jam - CNNPolitics.com,Women rush to get IUDs because of Trump - CNN.com,"Tech industry braces for Trump's visa reform - Feb. 5, 2017 ",11 everyday items you should stop using now ,State Department officials asked to leave by Trump administration - CNNPolitics.com,"Ooniprobe app helps people track internet censorship - Feb. 8, 2017 ",Britain's navy keeps eye on Russia's 'ship of shame' - CNN.com,"Article 50: UK's path to Brexit, explained - CNN.com",Dalai Lama's guide to the next four years - CNN.com,"World's largest Indoor vertical farm to produce greens without sun, soil or water - CNN.com","Awaiting transplant, mom lives 6 days without lungs - CNN.com",These twin baby girls have different skin colors  - CNN.com,Melania Trump close to announcing core staff - CNNPolitics.com,How Facebook actually isolates us  - CNN.com,"State politics are the next battleground -- and tracking them just got easier - Feb. 7, 2017 ",The 6 most scientifically valid methods to quit smoking - CNN.com,People we've lost in 2017,Putting the 'active' in activism: How to get kids to get involved  - CNN.com,"More than 100 companies join legal fight against Trump travel ban - Feb. 5, 2017 ","Italy avalanche: Hotel search ends with 29 dead, 11 rescued - CNN.com",Lebanon Fast Facts - CNN.com,China's lack of sex education is putting millions of young people at risk - CNN.com,Libya Fast Facts - CNN.com,What 'Split' gets wrong about dissociative identity disorder - CNN.com,Brexit bill introduced to parliament - CNN.com,"Robot makes money off Trump's tweets and donates it to the ASPCA - Feb. 6, 2017 ","Twitter tries new measures in crackdown on harassment - Feb. 7, 2017 ",Man uses Facebook to find woman who saved his life - CNN.com,PLO on possible US Embassy move: Group will revoke Israel recognition - CNNPolitics.com,"Inside the quirky world of Snapchat - Feb. 3, 2017 ","Mikey Dickerson fixed Healthcare.gov. That was just the beginning - Jan. 17, 2017 ","Donald Trump: Torture ""absolutely works"" -- but does it? - CNNPolitics.com",Breaking the cycle of pleasure and guilt - CNN.com,Oil and Gasoline Fast Facts - CNN.com,5 reasons why some Nebraskans hate Obamacare - CNN.com,"Washington state mumps outbreak: 278 cases, 5 counties - CNN.com",Quitting smoking is the hardest resolution to keep - CNN.com,What Finland's plan to be tobacco-free can teach the world - CNN.com,The week in 29 photos,15 of the world's happiest places - CNN.com,Every order Trump has signed and what his actions mean - CNNPolitics.com,"Pinterest's new 'Lens' IDs objects and helps you buy them - Feb. 8, 2017 ",Abortion laws around the globe - CNN.com,"Facebook doubles down on bereavement leave - Feb. 7, 2017 ",Doomsday Clock: Humanity is edging closer to its end  - CNN.com,Dallas school district investigating clip of staff shooting water gun at Trump picture - CNNPolitics.com,"Intel CEO touts $7 billion factory investment in Trump meeting - Feb. 8, 2017 ","Microsoft unveils a new (and hopefully not racist) chat bot - Dec. 13, 2016 ",Trump calls Chelsea Manning 'ungrateful TRAITOR' after Obama criticism - CNNPolitics.com,US surgeons remove rare facial tumor from Brazilian girl - CNN.com,What life was like for a medieval leper - CNN.com,"Elon Musk says he's 'doing good' on Trump's advisory council - Feb. 4, 2017 ",Greece won't extradite 8 Turkish military officers - CNN.com,"Andrew Puzder in 2015 discussing Trump: GOP can't be 'bigoted, anti-woman, anti-immigrant party' - CNNPolitics.com",The week in 25 photos,"How online resources are fueling the Trump resistance - Feb. 9, 2017 ",The week in politics,'Automated dermatologist' detects skin cancer with expert accuracy - CNN.com,Pakistan Fast Facts - CNN.com,E-cigarettes: Where do we stand?  - CNN.com,"Trump: 'Had we taken the oil, you wouldn't have ISIS' - CNNPolitics.com","Elon Musk hopes to bring Tesla to India 'this year' - Feb. 8, 2017 ",Trump tells Hill GOP: Meeting Mexican president 'fruitless' - CNNPolitics.com,"Twitter stock tanks 10% on disappointing sales - Feb. 9, 2017 ",El Chapo Fast Facts - CNN.com,Kids say the darndest things about being president  - CNN.com,Where Trump support and Obamacare use soar - CNN.com,Trump floats 20% tax on Mexican imports to pay for wall - CNNPolitics.com,Mexican president cancels meeting with Trump - CNNPolitics.com,A front-row seat to Trump's rise - CNNPolitics.com,Boxer battles for title as his father battles cancer - CNN.com,"FedEx's new service takes aim at Amazon - Feb. 7, 2017 ","You're more likely to catch flu after a cold snap, study says - CNN.com",Trump to move forward with voter fraud probe - CNNPolitics.com,"'We are entrepreneurs, professors, scientists, artists' - Jan. 29, 2017 ",Crash dummies are getting 'supersized' to resemble obese drivers - Video - Tech,Becky Anderson on her heroes: Her fellow journalists - CNN.com,Jack Dorsey: 'We benefit from immigration' - Video - Tech,"Netflix wants in on toy and licensed merchandise business - Feb. 8, 2017 ","Building Trump's wall: For Texans, it's complicated - CNNPolitics.com",'Fast radio burst' tracked to a dwarf galaxy 3 billion light-years away - CNN.com,Cuba Fast Facts - CNN.com,Trump's TPP withdrawal: 5 things to know - CNNPolitics.com,"Your car's data may soon be more valuable than the car itself - Feb. 7, 2017 ",Study: 30% of kids have two or more sugary drinks a day - CNN.com,Donald Trump is doing exactly what he said - CNNPolitics.com,Obama's advice to Theresa May: Befriend Donald Trump - CNNPolitics.com,This is not your typical 'Make America Great Again' ad - CNNPolitics.com,Central African Republic Fast Facts - CNN.com,South Sudan Fast Facts - CNN.com,GOP congressional leaders rule out torture - CNNPolitics.com,Live coverage: President Trump's first week - CNNPolitics.com
Cervical cancer death rates are much higher than thought - CNN.com,1,0.75,0.733333333,0.722222222,0.6875,0.6875,0.6875,0.666666667,0.647058824,0.647058824,0.625,0.625,0.625,0.625,0.611111111,0.611111111,0.611111111,0.611111111,0.611111111,0.6,0.6,0.6,0.6,0.6,0.6,0.588235294,0.588235294,0.578947368,0.578947368,0.578947368,0.571428571,0.565217391,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,0.55,0.55,0.55,0.545454545,0.533333333,0.533333333,0.533333333,0.533333333,0.533333333,0.529411765,0.529411765,0.529411765,0.529411765,0.529411765,0.529411765,0.529411765,0.529411765,0.526315789,0.526315789,0.526315789,0.526315789,0.526315789,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.47826087,0.476190476,0.476190476,0.470588235,0.470588235,0.470588235,0.470588235,0.470588235,0.466666667,0.466666667,0.466666667,0.466666667,0.466666667,0.464285714,0.461538462,0.454545455,0.45,0.45,0.448275862,0.4375,0.411764706,0.4,0.375,0.375,0.333333333,0.3125
